asin,Review ID,Title,Body,Rating
B08CQ4HXHV,R30XFT1QVSETY6,"
Largemouth bass love em. Stronger/last longer than other like brands
","
Largemouth bass love em.  Stronger/last longer than other like brands.
",5.0
B08CQ4HXHV,RJBLZ4LS9J3BB,"
As advertised
","
Worms look like the photos and great.
",5.0
B08CQ4HXHV,R20KJWOG14UF0B,"
Cant go wrong with dingers!!
","
Great baits, great price on amazon!
",5.0
B08CQ4HXHV,R38TAWB9XPKFJ2,"
They are all juiced up
","
First time using this. I caught my largest fish
",5.0
B08CQ4HXHV,R1DZLTDHBB8QTY,"
My go to for Texas rig!
","
Exactly as shown
",5.0
B08CQ4HXHV,R2ANJF52WBM2SU,"
Not as good as yamamoto
","
These are ok but I never catch as many as when I use the yamamoto. These aren't as stiff as the yamamoto and I think that might be why. However these last longer and are cheaper. Fish t rigged weedless
",1.0
B08CQ4HXHV,RZ1UFNWA2NM3X,"
Expected to have flavored plastic worms from yum but I ...
","
Expected to have flavored plastic worms from yum but I guess I selected the wrong package.  I have catch several bass anyway with these
",3.0
B08CQ4HXHV,R2FDCCQPFLPEBK,"
Bass love em!
","
If you want to catch a bass, get these! Bass love em!
",5.0
B08CQ4HXHV,R33QV9KQMSD7E7,"
Need bigger sizes
","
Just need to get the 7inch orders
",5.0
B08CQ4HXHV,RKXW6YX5KBT80,"
Good
","
Good
",5.0
B08CQ4HXHV,R3VBFCCGWL2S0Q,"
Sick
","
Sick
",5.0
B08CQ4HXHV,R22PJGABA5FL3F,"
Worms
","
Fishing
",5.0
B08CQ4HXHV,R3UHP2O8XYRI4V,"
Awesome
","
Awesome
",5.0
B08CQ4HXHV,R1C70L6VMG53EC,"
good deal and looks nice as far as design and color, but drenched in CHEMICALS.
","
I would have gave it 5 stars if it wasnt swimming in disgusting cancerous toxic chemicals its not a small residue its just drenched in some kind of synthetic oil that absorbs through your skin and pollutes nature.
",1.0
B08CQ4HXHV,R1M2RCQNUYUYRY,"
Five Stars
","
My grandson catches big large mouth bass all the time.
",5.0
B08CQ4HXHV,RDI89TX5J0CDF,"
Great
","
Bass love them!!
",5.0
B08CQ4HXHV,R1HMGKLU3A29GG,"
Five Stars
","
My #1 bottom ""go to"" bait...
",5.0
B08CQ4HXHV,R24ZU2PQIMS7YP,"
Five Stars
","
Bass love them !!
",5.0
B08CQ4HXHV,R2XQHYTGA4P5GL,"
Five Stars
","
grandson catches lots of bass on these baits
",5.0
B08CQ4HXHV,RH5LW4WTO50FW,"
P
","
Good product.
",5.0
B08CQ4HXHV,R1CO65T1IUOMKL,"
Buy another brand
","
Fast shipping but the they must have changed their rubber formula or something because 1 fish and the worm is done. Way too “hard”... I have bags of Yum worms from years back and they are much softer, move better in the water and last way longer
",1.0
B08CQ4HXHV,RFP0V5RQSBRBB,"
Love it
","
Great plastic worm
",5.0
B08CQ4HXHV,R3UCZDCIL116WU,"
still waiting over two months
","
never got this still waiting over 2 months
",1.0
B08CQ4HXHV,R2PQUVWOFZH7PN,"
Way overpriced
","
These cost $2.99 for an 8 ct in stores or on other websites. Never pay this price, it's horrible!! great worms though
",1.0
B08CQ4HXHV,R2GZC4UE3GVZPQ,"
Great Worms, but....They rip apart quicker, but bring in more bass than the Senko's
","
Amazing worm lures, hits on almost every cast. Here's the downside: after a big bass hits the plastic worm, and you bring that bass in, chances are the worm lure will be trashed after one catch. They move more freely than the Senko worms and actually mimic a live worm moving much better than the Senko underwater. I am using it with a EWG 4/0 Razor Sharp Eagle Claw hook and the Yum Dinger size 5 worms.... I have also tried them with 1/0, 2/0, 3/0 and live worm hooks, they still break easily...They work fine without a 1/4 ounce Texas Rig weight- if you are casting into shallow water, otherwise I use a 1/4 ounce Texas rig in 12-20 feet of water. I have tried them also as a wacky worm setup with O rings (I use 2 O rings in a crisscross pattern), not as effective. I would give this worm 5 stars if the plastic lure lasted longer, so here is what I do, order them at W-----t for 2.97 and bite the bullet on how long they last. The 7"" Senko's also do not have a channel to make the lure weed free, and the Yum Dinger's 5"" worms do have that channel... I have a higher catch rate on these vs. the Senko's, the Zoom Brush Hog, the Zoom Baby Brush Hog, and the Yum Ribbontail. I also use the Berkley Trilene Green Monofilament 12 lb. line.  I also love the red Eagle Claw EWG hooks that I buy at W-----t, like the Gamakatsu, red hooks are supposed to be the best color to use, since bass have a problem seeing the color red, according to the pros. Bottom line- If you get these plastic worms, you won't be disappointed.
",4.0
B08CQ4HXHV,RKR1DZGQ07J11,"
Only worm that bass seem to hit quickly
","
This is my go to choice for when the bass are being stubborn. Texas rig. They love it. Although they do rip fairly easily
",4.0
B08CQ4HXHV,R131SKCO7W0NQO,"
Yum Dingers are 5 stars.. The price is 2 stars
","
This is twice what you pay in the store but with the current state of the world, it's better than going in the store. You can get a 30 pack for thus cost. That said, Yum dingers catch fish. Throw it 15 yards int9 the shallow. Wait for it to hit bottom. Pull up quick twice and wait for it sink. Reel in the slack as it does so. Repeat every 5 to 10 seconds. Bass have to strike
",5.0
B08CQ4HXHV,R2ZGX65VXM4NJN,"
Watermelon color works in Texas and AL lakes
","
You can never have enough of these in your box -senco fishing. Use these when nothing else works, almost weedless.On several occasions, caught fish with this bait, switched to other baits, no bites, switched back - caught fish. The 4” length works good for smaller bass a lot of action and the 6” works great for larger bass.Note: have not fished these baits at night
",5.0
B08CQ4HXHV,RE8F5I5PRLL2S,"
Bass Slayer
","
Bass seem to love these things. I fished an small lake once and caught 6 bass in less than an hour. I recommend the watermelon seed color especially for when the water is fairly clear. Large mouth and small mouth seem to really like these things.
",5.0
B08CQ4HXHV,REAG1CFJQB4PC,"
Yum fingers catch fish. PERIOD
","
Even though the Gary Yamamoto senkos have a better action,  yum dinners are a great option. I was skeptical when I first started using wacky rig’s because it look like what someone would do that had no idea how to fish but was told to catch a fish would do. But straight up Yum dingers catch fish no matter the time of day no matter the weather it just does work straight up .
",5.0
B08CQ4HXHV,R2K85JQHE8F7E,"
They are cheaper at walmart.
","
Go to Walmart and save yourself some time and money to purchase these Yum Dingers. They are way cheaper there. Great product, I love these worms. But amazon is way overpriced. Value for money..? Not at amazon.
",5.0
B08CQ4HXHV,R3UWTRRW23ABGS,"
Pig Catchers
","
I've used yum soft plastics for years for a reason. They catch big bass. They're realistic and have good action. You wanna catch pigs?? Use yum!!
",5.0
B08CQ4HXHV,R4K6N6TY8IUX0,"
Yummy for bass
","
I have luck with these when I fish them weight less.
",5.0
B08CQ4HXHV,R3470ZREIFIXCT,"
Yum fingers for the win
","
Best soft plastics for fishing
",5.0
B08CQ4HXHV,R1BAP5CTRGW8F3,"
this thing is a freakin hottie babe i caught a ...
","
this thing is a freakin hottie babe i caught a girl bass with this it was a trout and caught it on a hill in anarchy acres and almost shot it with a shield potion but i threw the fish a whole football field and  the fish back into the water and it killed its self but i have no idea why it died
",5.0
B08CQ4HXHV,R8N1Q1E95NDOW,"
My go to bait when all else fails.
","
This is the best color combination I have found for bass my go to bait.
",5.0
B08CQ4HXHV,R3RS4UQIZVHV6B,"
Black/Blue flake = That bass you want
","
These are amazing!! If there are bass in your semi-cloudy to cloudy water, Texas rig one of these bad boys and you’ll have your fish. 16 inch 3.5 pound, first bass ever. Use the black/blue flake. You won’t be disappointed, I promise.
",5.0
B08CQ4HXHV,RL4HSEDW81RTP,"
Good bait
","
It catches fish
",5.0
B08CQ4HXHV,R17641EPAILITZ,"
These baits have awesome action. While I use a multitude of colors
","
These baits have awesome action. While I use a multitude of colors, the red shad seems to produce in all conditions. Find a differentent retailer, because they are half the price everywhere else.
",5.0
B08CQ4HXHV,R19GSXU3J85JUS,"
Great bait!!!
","
Great artificial bait. Keeps on catching bass. Love this bait.
",5.0
B08CQ4HXHV,R3OLMGKO1B1ET9,"
Who knew???
","
Bass seem to prefer this color.  Who knew????
",5.0
B08CQ4HXHV,R3BSSXJCDDEHNZ,"
Bumblebee
","
I caught my biggest fish ever on this worm my net was to small and lost him i learned a lesson that day and yes i did i got a huge net i never have that problem again
",5.0
B08CQ4HXHV,RZZEQRTIXII6E,"
Five Stars
","
Great color. First time I fished with it I caught 3 largemouth.
",5.0
B08CQ4HXHV,RP21EKCIX7RON,"
Worst Ever
","
I was surprised when I got my worms and I noticed  huge inconsistency at the tail where the color changes.I paid it no mind.  Put my WORMS on and soon as I cast out, I saw three splashes.  I said I wonder why. So as I real them in, I could see the yellow tails just flew off on my cast. Wow happened to three out of how many are in the pack. Waste my time my energy my money. Contaminate the water with trash. I dont know if it was a bad batch but I would never buy these or recommend these to anyone.
",1.0
B08CQ4HXHV,R2ROTO5PU7COFY,"
Half of the package did not have the chartreuse tail!
","
Unfortunately, once I opened the package, I realized that half of the worms were solid color and only half had the chartreuse tail. Definitely not what I was expecting and now I just have more of the kind of worms I already had, which are without the chartreuse tail! Looks like they might have been seconds or rejects.Disappointed in AlabamaAndre
",2.0
B08CQ4HXHV,R6D87VLR7VL3R,"
Just buy them!
","
I used these for the first time ever! I decided the put one on a Texas rig. While fishing the pond, I made a few casts and had nothing. I moved around the pond, and about 10 minutes  later I reel this girl in! Just try them! You never know 🤷🏽‍♂️
",5.0
B08CQ4HXHV,R2FA5AIO218D5R,"
One of the best fishing lures going.
","
My son-in-laws “go to” lure.
",5.0
B08CQ4HXHV,R141AL35LIBYXH,"
Cost efficient
","
Using for texas rig
",5.0
B08CQ4HXHV,R282GHXBVJZBAN,"
🔥
","
🔥
",5.0
B08CQ4HXHV,RF5S9J1JGN9YD,"
Great price
","
Works as well as a Senko and much cheaper
",5.0
B08CQ4HXHV,R2I8MPYSTWJ433,"
Caught 7 bass earlier today on one worm
","
Fished today with an o-ring. Caught 7 on a single worm. Might have caught more but I dropped it in the lake. Good value.
",5.0
B08CQ4HXHV,RN7RS4BNPT2RU,"
Never fails
","
Always catch fish, best deal for the money, not much difference in the more expensive brands
",5.0
B08CQ4HXHV,R3BL6BXOSB7IQT,"
The best for less
","
I am able to get the best top quality fishing baits in every color and size that I need. I used to drive 120 miles  round trip to the tackle store and they were always sold out of one or two things I needed until I looked on Amazon and they have a large inventory to choose from and with Prime you save money with free shipping that you can use for more merchandise. I'm a very satisfied customer and would definitely recommend it to you and your friends.
",5.0
B08CQ4HXHV,R1ZWPAW3WIQ8JR,"
Their very soft and RIP easily
","
Not enough in a package fish tore them up like they were candy worked very good
",5.0
B08CQ4HXHV,R3AMV5O5HXQ94V,"
Bass Fishing
","
My 12 yr son used these and caught 4 bass in less than an hour. Will buy again in future.
",5.0
B08CQ4HXHV,R3LZO7O5FHMWCH,"
Great product!
","
Love it!
",5.0
B08CQ4HXHV,R20FWOJ7US2PWJ,"
Great
","
Good quality and work great
",5.0
B08CQ4HXHV,R3S4MCIX6TVAVU,"
Great bait
","
Already caught with these baits the second day after they arrived. Smacked em. Great bait. Highly recommend to anyone who likes catching bass in the post spawn season.
",5.0
B08CQ4HXHV,R3H2RN0JCN36UT,"
Catching fish, no complaints.
","
Immediately started catching fish with these, the bass in my area love them. They get ripped in half almost every time I hook a fish, but then I just use the halves as two smaller baits. I just recently started using the wacky rig, and I've caught fish every time since starting using these lures.
",5.0
B08CQ4HXHV,R23F71SKDYGPRT,"
it catches Bass
","
It works well love the colors caught many Bass Upper State New I live in Florida Also but have not tried it in FL yet
",5.0
B08CQ4HXHV,R313N9RV3JLWEV,"
Yum fantastic
","
Great product
",5.0
B08CQ4HXHV,R3J9GGJ8CE0D7Y,"
Great for Wacky Rigs and Drop Shots
","
I have had good luck using a wacky rig and or a drop shot rig with these black YUM worms.  Black seems to always be a good color for me.  Black can be hard to find at times in the stores, so having these available on Amazon is great.  The price is comparable to stores.  I recommend these worms.
",5.0
B086TNYTF3,R3QXWRG95J1AFL,"
BASS LOVE THESE!
","
GREAT FOR BASS!
",5.0
B086TNYTF3,R3O33LUHN8V6SD,"
These are great!!
","
Only reason for the 4 stars it was 2 off.  But an amazing deal!!  Definitely when I need to get them again I will !!
",4.0
B086TNYTF3,RIU9XAWE5RDGK,"
Best value for the money
","
Best value for the money would definitely buy again
",5.0
B086TNYTF3,R2RKAYIES7KWXV,"
Excellent buy for the money!
","
I really liked the quality and quantity for the money. These should last me a while at a very reasonable cost.
",5.0
B086TNYTF3,R2PGGF5CY94B0H,"
Best bass bait
","
This is my go to bait for largemouth bass in TN. Works better than any crankbait or other rigs. And the price is a steal.
",5.0
B086TNYTF3,R16IJOHFPDWXON,"
Great color worm and very durable
","
Great color to use for bass up here in central Mass. Ended up going thru the whole bag of 100 in a month and a half. Durable worms that don't have to be replaced every time you get a hit or even catch a bass on it. 5 stars all day long
",5.0
B086TNYTF3,R1U7DXWK05KVSV,"
Love them
","
This specific lure is my to go lure. Easy to use and set up plus the fish love them. Out of all the other brands I have tried same color and flavor Yum is the most durable one too. This worm should last you a good day of fishing cast after cast.
",5.0
B086TNYTF3,R3UP7PQ6N8PG19,"
Great baits
","
They were for my grandson and he loves them
",5.0
B086TNYTF3,R3C5V5FYX1EOPN,"
Was the right color
","
They fit the hook good.  Fish with
",5.0
B086TNYTF3,R1G3UBHCW5ZWMH,"
Can't complain
","
Awesome this was way cheaper then going to Walmart will buy again and again.
",5.0
B086TNYTF3,R3LO2LDP7ROFY5,"
Great quality
","
Sturdy bait
",5.0
B086TNYTF3,RWGU2EC60WFTX,"
durability
","
They work very well, but are the least durable worms i’ve fished with.
",4.0
B086TNYTF3,R3PICHGS2F51H7,"
Hubby use it all the time
","
It does it job.
",5.0
B086TNYTF3,R1QESSZZYLHYHM,"
Standard
","
This is a good standard bait for any bass fishing
",4.0
B086TNYTF3,R60TWXY9XERR,"
100% my ""go to"" bait.
","
Best worm I've used.
",5.0
B086TNYTF3,R2SRD7NHEW61QK,"
The lures catch fish
","
These worms catch fish.Very pleaded with the color and the action of the worm.I mash the barbs on my wide gap hook, so I am always rebooking the lureIt would be nice if there was some way to keep the hook from slipping out of the worm
",5.0
B086TNYTF3,R29W6DF0KU8X76,"
Yum always makes a good bait. These are no exception
","
Great color.
",5.0
B086TNYTF3,R1IWUEBUEV7MTZ,"
If you know, you know.
","
Watermelon red fleck stick worm, trick worm, finesse worm.. whatever you call it.This is the size, brand, and color that will out produce any other. Trust. Buy the big bag.
",5.0
B086TNYTF3,R2S8DZ61KAE8K6,"
If they are a great value for the money, How come the fish keep steeling them ?????
","
My most recent bag of 100 is almost gone and all I have to show for it are all these pictures of fish, this is one review I really don’t mind writing at all !!!!!!
",5.0
B086TNYTF3,R3HEL9Q8V8WI22,"
Great value
","
Great stick baits and buying in bulk makes them very affordable. Yum brand is durable and there is no need to spend extra money for other ""name"" brands for a simple wacky worm.
",5.0
